665000.0,Mahindra XUV500,"Mahindra XUV500
Good Condition
2nd Owner
New Battery
Well Maintained
7 Seater
Milage - 17km/l",2019-09-14T08:43:32+05:30,mahindra,mahindra-xuv500,2012,diesel,84000,Vadodara,New Alkapuri
485000.0,Mahindra pikup bolero vimo parsing new,Mahindra pikup bolero vimo parsing new,2019-09-13T20:09:02+05:30,mahindra,mahindra-bolero,2014,diesel,68000,Vadodara,Darbar Chowk
700000.0,No msg only call rajshakti tee STOL mini ratribazar varashiya ring,700000 MA devani,2019-09-13T13:47:11+05:30,mahindra,mahindra-scorpio,2010,diesel,140000,Vadodara,Sangam Crossing
411000.0,"Mahindra Scorpio SLE BS-IV, 2010, Diesel","ADDITIONAL VEHICLE INFORMATION:

Color: Other
No. of Owners: First
Type of Car: SUV
Registration Place: GJ
Insurance Type: Comprehensive
Condition: Used
Transmission: Manual
Make Month: December
Variant: Scorpio SLE BS-IV",2019-09-03T08:48:15+05:30,mahindra,mahindra-scorpio,2010,diesel,80000,Vadodara,Akota
380000.0,"Mahindra Scorpio LX BS-IV, 2010, Diesel","ADDITIONAL VEHICLE INFORMATION:

Color: Black
No. of Owners: First
Type of Car: SUV
Registration Place: GJ
Insurance Type: No Insurance
Condition: Used
Transmission: Manual
Make Month: December
Variant: Scorpio LX BS-IV",2019-09-03T08:45:39+05:30,mahindra,mahindra-scorpio,2010,diesel,123000,Vadodara,Akota
1051411.0,"Mahindra Xuv500 XUV500 W10, 2015, Diesel","ADDITIONAL VEHICLE INFORMATION:

Registration Transfer: Yes
Insurance: Yes
Color: Red
Air Conditioning: With Heater
USB Compatibility: Yes
Aux Compatibility: Yes
Service History: Not Available
No. of Owners: First
Registration Place: GJ
AM/FM Radio: Yes
Accidental: No
Flood Affected: No
Transmission: Manual
Power Windows: Front & rear
Variant: XUV500 W10
Vehicle Certified: No
Finance: Yes
Exchange: Yes
Type of Car: SUV
Battery Condition: New
Insurance Type: Comprehensive
Condition: Used
Power steering: Yes
ABS: Yes
Make Month: April
Lock System: Central
Tyre Condition: New
Number of Airbags: 4 airbags",2019-07-29T18:21:03+05:30,mahindra,mahindra-xuv500,2015,diesel,91000,Vadodara,Manisha Chowk
911000.0,"Mahindra Xuv500 XUV500 W8, 2015, Diesel","ADDITIONAL VEHICLE INFORMATION:

Registration Transfer: Yes
Insurance: Yes
Color: Silver
Air Conditioning: With Heater
Service History: Not Available
No. of Owners: First
Registration Place: GJ
Accidental: No
Flood Affected: No
Transmission: Manual
Power Windows: Front & rear
Variant: XUV500 W8
Vehicle Certified: No
Finance: Yes
Exchange: Yes
Type of Car: SUV
Battery Condition: New
Insurance Type: Comprehensive
Condition: Used
Power steering: Yes
Make Month: August
Tyre Condition: New",2019-09-13T16:59:04+05:30,mahindra,mahindra-xuv500,2015,diesel,77800,Vadodara,Akota
450000.0,"Nov 2012 make, single driven, no accident  & very good maintained.",Retired & less usage.,2019-09-11T15:30:37+05:30,mahindra,mahindra-xuv500,2012,diesel,127000,Vadodara,Old Padra Road
125000.0,"Mahindra Scorpio 2.6 Turbo 7 Str, 2004, Diesel","ADDITIONAL VEHICLE INFORMATION:

Color: Silver
No. of Owners: Third
Type of Car: Sedans
Registration Place: GJ
Insurance Type: No Insurance
Condition: New
Transmission: Manual
Make Month: August
Variant: Scorpio 2.6 Turbo 7 Str",2019-09-11T12:19:19+05:30,mahindra,mahindra-scorpio,2004,diesel,96000,Vadodara,Tulsi Dham Chowk
595000.0,"Mahindra TUV 300 T6 PLUS, 2016, Diesel","ADDITIONAL VEHICLE INFORMATION:

Navigation System: Yes
Color: White
USB Compatibility: Yes
Aux Compatibility: Yes
No. of Owners: First
Type of Car: SUV
Registration Place: GJ
AM/FM Radio: Yes
Insurance Type: Comprehensive
Condition: Used
Transmission: Automatic
Power steering: Yes
Adjustable Steering: Yes
ABS: Yes
Make Month: February
Variant: T6 PLUS",2019-09-10T15:55:24+05:30,mahindra,mahindra-tuv,2016,diesel,56800,Vadodara,Alkapuri
300000.0,I want to sell My Car.,"Good Condition.
125000 km Driven.
Well Maintained.
All Features are In Working Conditions.
Perfect Family Car.
Also You can Use it in Your Businesses.
Sound System is Great.
Interested People Only Message Me.",2019-08-20T17:40:53+05:30,mahindra,mahindra-quanto,2015,diesel,125000,Vadodara,Sultanpura
1150000.0,W10 Top End Model Silver Colour Full Insurance Excellent Condition,Luggage Carrier on Roof. Sunroof. Chrome Special Accessories installed,2019-08-19T12:23:57+05:30,mahindra,mahindra-xuv500,2016,diesel,72000,Vadodara,Sourabh Park
800000.0,Good condition xuv 500,Good condition vehicle maintained time to time,2019-08-18T23:34:28+05:30,mahindra,mahindra-xuv500,2015,diesel,90000,Vadodara,Sunderam Nagar
391000.0,"Mahindra Scorpio LX 2.6 Turbo, 2010, Diesel","ADDITIONAL VEHICLE INFORMATION:

Type of Car: SUV
Registration Place: GJ
Insurance Type: Third Party
Transmission: Manual
Make Month: June
Color: Other
Condition: New
No. of Owners: First
Variant: Scorpio LX 2.6 Turbo",2019-07-13T12:27:32+05:30,mahindra,mahindra-scorpio,2010,diesel,78000,Vadodara,Susen- Tarsali Ring Road
1150000.0,786 Number Plate XUV 500 2015 W10 Excellent Condition First Owner,"Number GJ 6  number plate having 786 lucky number 
Mahindra  XUV500 2015 .
Top W10 model with sun roof. 
Excellent Showroom Tip Top Condition.
Single Handed driven Car.
5 years warranty.
New front tyres.
New front wind shield glass.
New Exide Battery 
Sunset Orange Colour.
Appealing look and elegant interiors.
Regularly Serviced.
Well maintained.
Insurance valid till Jul 2019. Full no claim bonus  gained.",2019-08-17T13:03:01+05:30,mahindra,mahindra-xuv500,2015,diesel,79000,Vadodara,Akota
138985.0,"Mahindra Scorpio 2.6 Turbo 7 Str, 2005, Diesel","Fixed price.  bhav ni vat karwa phone KARWO NAHI. 
insurance is done and running of ten thousand 
all papers are available
Fuel used is diesel 
tyres are New of twenty eight thousand
magwheels are of Twenty five thousand rs
Ac is chilled Working 
average is good5
colour is very good 
No extra maintainance required 
plz call on given number 

ADDITIONAL VEHICLE INFORMATION:

Tyre Condition: New
Interior color: Grey
Registration Place: GJ
Insurance Type: Third Party
Service History: Available
Power steering: Yes
Color: Black
Insurance: Yes
Condition: New
Alloy Wheels: Yes
No. of Owners: Second
Variant: Scorpio 2.6 Turbo 7 Str
Type of Car: SUV
AM/FM Radio: Yes
USB Compatibility: Yes
Transmission: Manual
Adjustable External Mirror: Manual
Make Month: April
Engine Capacity/Displacement (in Cc): 2499
Air Conditioning: With Heater",2019-09-15T17:19:27+05:30,mahindra,mahindra-scorpio,2005,diesel,69236,Vadodara,Sardar Estate
675000.0,I sell my car,My car xuv500,2019-09-15T09:42:56+05:30,mahindra,mahindra-xuv500,2013,diesel,86000,Vadodara,Chhani
1050000.0,"Mahindra Xuv500 XUV500 W10 AWD, 2015, Diesel","ADDITIONAL VEHICLE INFORMATION:

Registration Transfer: Yes
Insurance: Yes
Color: Brown
Air Conditioning: Automatic Climate Control
USB Compatibility: Yes
Aux Compatibility: Yes
Anit Theft Device: Yes
No. of Owners: First
Registration Place: GJ
AM/FM Radio: Yes
Automatic Boot: Yes
Rear Parking Camera: Yes
Parking Sensors: Yes
Rear Window Wiper: Yes
Transmission: Manual
Cruise Control: Yes
Power Windows: Front & rear
Variant: XUV500 W10 AWD
Fog Lamps: Yes
Display Screen: Yes
Navigation System: Yes
Finance: Yes
Adjustable External Mirror: Power
Exchange: Yes
Type of Car: SUV
Insurance Type: Comprehensive
Condition: Used
Power steering: Yes
Adjustable Steering: Yes
ABS: Yes
Make Month: July
Bluetooth: Yes
Alloy Wheels: Yes
Lock System: Remote Controlled Central
Sunroof: Yes
Number of Airbags: 8 airbags",2019-07-21T17:35:09+05:30,mahindra,mahindra-xuv500,2015,diesel,53000,Vadodara,Makarpura GIDC
399999.0,Good condition all services hu time to time second owner,Good condition all services time to time second owner,2019-09-14T10:58:17+05:30,mahindra,mahindra-scorpio,2009,diesel,185000,Vadodara,Jai Ambe Nagar
675000.0,"Mahindra Xuv500 XUV500 W8, 2014, Diesel","ADDITIONAL VEHICLE INFORMATION:

Variant: XUV500 W8
Make Month: June
No. of Owners: Second
Color: White
Type of Car: SUV
Transmission: Manual
Insurance Type: Comprehensive
Condition: Used
Registration Place: GJ
Engine Capacity/Displacement (in Cc): 2188
Power steering: Yes
Cruise Control: Yes
Navigation System: Yes
Adjustable Steering: Yes
Automatic Boot: Yes
Air Conditioning: Automatic Climate Control
Power Windows: Front & rear
Fog Lamps: Yes
Alloy Wheels: Yes
Rear Window Wiper: Yes
Adjustable External Mirror: Power
Display Screen: Yes
Bluetooth: Yes
AM/FM Radio: Yes
USB Compatibility: Yes
Aux Compatibility: Yes
Interior color: Other
ABS: Yes
Anit Theft Device: Yes
Rear Parking Camera: Yes
Parking Sensors: Yes
Lock System: Remote Controlled Central
Number of Airbags: 8 airbags
Battery Condition: New
Tyre Condition: New
Service History: Available
Vehicle Certified: No
Flood Affected: No
Accidental: No
Registration Transfer: Yes
Insurance: Yes
Warranty: Yes
Exchange: Yes",2019-08-11T15:34:40+05:30,mahindra,mahindra-xuv500,2014,diesel,101000,Vadodara,Soma Talav
199999.0,Mahindra Quanto C8,"Mahindra Quanto C8
Top model with air bag
7 seater
Power steering
All power windows
Chilled AC
Smooth engine
Power pick up
More then 20 average on highway
2nd owner
Running insurance
Good condition of tyres
Time to time serviced 
Central locking system
Company fitted powerful music system",2019-09-12T20:43:10+05:30,mahindra,mahindra-quanto,2012,diesel,100000,Vadodara,Surya Nagar
775000.0,Tuv 300 t8,"Car is in showroom condition with genuine km run nd with company service record all the modification in car is done of t10 model
 I am the second owner of the car 
Purchased at 15000 km 
Planning to buy a new car",2019-09-12T16:51:41+05:30,mahindra,mahindra-tuv,2017,diesel,35000,Vadodara,Kapurai
900000.0,Mahindra xuv500 w10,"Mahindra xuv500 w10 fwd
2nd owner
Full insurance
4 tyare new",2019-09-15T18:21:38+05:30,mahindra,mahindra-xuv500,2015,diesel,72000,Vadodara,Harni Road
525000.0,"Mahindra Scorpio Ex, 2012, Diesel","ADDITIONAL VEHICLE INFORMATION:

Tyre Condition: New
Accidental: No
Flood Affected: No
Registration Place: GJ
Insurance Type: Comprehensive
Service History: Not Available
Power steering: Yes
Color: Black
Insurance: Yes
Registration Transfer: Yes
Condition: Used
Power Windows: Front & rear
No. of Owners: Second
Variant: Scorpio Ex
Number of Airbags: 1 airbag
Bluetooth: Yes
Exchange: Yes
Finance: Yes
Display Screen: Yes
Type of Car: SUV
AM/FM Radio: Yes
Vehicle Certified: Yes
Transmission: Manual
Make Month: January
Battery Condition: New
Lock System: Remote Controlled Central
Air Conditioning: With Heater",2019-09-12T11:17:49+05:30,mahindra,mahindra-scorpio,2012,diesel,86000,Vadodara,Makarpura
200000.0,MAHINDRA VERITO CARf,I want to sell my car which is Mahindra Verito. I want to sell it for 2 lakhs,2019-09-12T08:18:27+05:30,mahindra,mahindra-verito,2011,cng,69000,Vadodara,Makarpura GIDC
300000.0,"Mahindra Xylo E8 BS-IV, 2010, Diesel","ADDITIONAL VEHICLE INFORMATION:

Color: White
No. of Owners: Second
Type of Car: Sedans
Registration Place: GJ
Insurance Type: No Insurance
Condition: New
Transmission: Manual
Make Month: May
Variant: Xylo E8 BS-IV",2019-09-05T22:52:22+05:30,mahindra,mahindra-xylo,2010,diesel,80000,Vadodara,Airport Colony
620000.0,Money problem,Money problem,2019-09-10T11:15:15+05:30,mahindra,mahindra-kuv-100,2017,diesel,40000,Vadodara,Ajwa Road
